ID,tweet,label,eng_translated
am_train_01116,ይሁዳ ለካ ወደ ሴት ሲቀየር ይሁዲት ~ ዮዲት ነዉ,negative,Judah is swinging to a woman to a woman
am_train_01117,የቀድሞ የደቡብ ቴሌቪዥን የሥራ ባልደረባዬ ጋዜጠኛ ትዕግስት ገንታ ባደረባት ህመም በህክምና ስትረዳ ቆይታ ታህሳስ 27 ቀን 2012 ዓ.ም. ከዚህ ዓለም በሞት ተለይታለች።  ፈጣሪ የወ…,negative,"Former South TV coworker's journey in her pain in her pain in her illness, December 27, 2012It has been dead of this world.The Creator of ..."
am_train_01118,አንተን ካሳደጉህ የሚበልጡ ሰዎች:: አንተን እና ጨፍጫፊ: ሌባ እና ጨካኝ ስርአት የፈጠሩ አለቆችህን እንደዚህ…,negative,More people who have raised you.You and a Growing: A thief and violent patrots:
am_train_01119,እዉነተኛ የዐብይ ባህርይ እርካብ ና መንበር መፅሐፍ  ላይ ያለው ነው !!!,negative,It is true of the unclean character of the eagle of the eagle .!!
am_train_01120,ሞጣ ላይ በተፈፀመው ሙስሊሞችን የማፅዳት ዘመቻ ከ300ሚ ብር በላይ የሚገመት ንብረት እንደወደመ ወደቦታው ያቀናው አጣሪ ኮሚቴ ይፋ አድርጓል።,negative,The Advance Committee invited more than 300 m to the drugs of Muslims on the dead.
am_train_01121,ስብሰባ መከልከል ብቻ ሳይሆን የህግ እውቅናውም ሊቀማ ይገባል  ይህ ሀይል ነው ሞጣ ላይ የ ሙስሊሞችን መስጅድ እና ንብረት ያወደመው,negative,"Not only only in a meeting but also the law of law, and the property of the rights"
am_train_01122,አሻግሬ ለዚህ ወንበር ያበቃውን ለማን በተለመደው አሽሙሩ እንዲህ ሲል ዘልፏል   “የማይሰራ እና የማይተጋ ሰነፍ ከእኛ ጋር መቀጠል አይችልም”,negative,"To whom ""does not work and unparoved lazy in the usual Ashumon,"" who ended up for this seat """
am_train_01123,ኤረ ከየት ነው የመጣው ይህ ከብት!! በኤርትራ ትምህርት ከመጀመሪያ እስከ ሃይ ለበል ዩኒቨርሲቲ እስከነ ምግቡ  በነጻ መሆኑን ታውቃለህ? ዝም ብለህ ስለማታውቀው…,negative,Erah where did this come from this cattle !!Do you know that the food is free of origin from the beginning of Eritrean school university?You just don't know ...
am_train_01124,እንግዲ መቻል ነው! ምን እንበል .....,negative,It's a chance to be possible!What to say .....
am_train_01125,ዘመኑ የቴክኖሎጂ ነው በማስረጃ እና በመረጃ ነው አንተ ከዕውቀት ነፃ ስለሆንክ አይፈረድብህም የፈለከውን ጋዜጠኛ አምጣለት በሩ ክፍት ነው።,negative,"Technology is a technology that is evidence of evidence and information open, and the door of the journal that you want you to be judged."
am_train_01126,ሸረሪት ቅጥዋ ያልሸፈነች ምድር። ሸፈነች ይላል የሃገሬ ሰው፣ ለሃገር ህዝብ ፍቅርና ሰላምን ኣቅቶህ ለውጮችን ሰላማዊ መምሰል ውሸታምና ኣስመሳይ ነህ,negative,"A earthly layer.Saying, Sahemman, a man, a person who is love for the people and peace"
am_train_01127,መንግሰት  በሌለበት ሀገር ፍርድ ይገኛል እንዴ,negative,A country without the state is available
am_train_01128,ከባለቤቴ ራቁ ፡፡ ወደኋላ አቆይ ወይም አደርገዋለሁ። ቁጣዬ እና ሥቃይህ ወሰን የለውም ፡፡ ደምህ መንገዶቹን ቀይ ያደርጋቸዋል። ሥቃይ ብቻ አይሰማ…,negative,Away from my wife.Hold or do it.My anger and your pain has no limit.The blood makes the roads red.Not only pain ...
am_train_01129,ጦርነት በአስተዋዬች ሲታቀድ አጀማመሮን ብቻ ሳይሆን አጨራረሶን ጭምር የመወሰን ተጹኖቸወን የበለጠ ያሳስበቸዋል። እባካችሁ ሰለ ጦርነት አትስበኮ። ጦርነት ሕፃና…,negative,"When war was infected, it is more concerned that we are not only agured but also to deterrates.Please do not bite war.War Childhood ..."
am_train_01130,መብራት ኃይልማ መንግስት ባለበት ሃገር ይሔን ስሕተት አይሰራም ግን መብራት ኃይል የራሱን መንግስት አቋዋቁሞ ከሆነ 4 እጥፍ አይደለም…,negative,"EMER EAS EAS EAS EAS AFTER HOME NAME, but light is not 4 times when light power has its own government."
am_train_01131,የሚገርም አርቲስት የወጣው ነበር ያለቦታው ገብቶ ሀገሪቷን አጨማለቃት።,negative,An amazing artist was leaving the country and increased the country.
am_train_01132,በውጭአለምየአለም ፍፃሜ በዚህ ሰሞን ነውበሚል የተሰበከ አባት ልጆቹን ምሽቱንና ራሱን ገደለ፣Yes ለምን ይሳቀቅ።አክራሪ ምእምን ለመፍጠር ይህ ቀቢፀ ተስፋ ስብከት እኛ ጋ አልተተገበረም እንዳትሉኝ ኣ!!,negative,"The father who was a relative in the last world, who was a relatively monarchy, who was preached, why let the yes killed the night and the yes, this is not applied to me ?!"
am_train_01133,ወሬኛ ወሀቢ! አላማችሁ ኦነጋዊ ፀረ አማራ ፖለቲካ እንደሆነ ተጋልጧል። ሲያምርህ ይቀራል እንጂ የአማራን ሙስሊምና መጅሊስን አንዴ ወሎ መጅሊስ አንዴ ቅብር…,negative,"A richer of a hungry!Your goal has been exposed as an anti-Amhara politics.When you are depleting you, a structure of Amlaran Muslim and Murphy, once ..."
am_train_01134,አዎ እሱ ነው ገብያ የዘጋው ??,negative,Yes it's it that closed the Maria ??
am_train_01135,ወይኔ እነዚህ ሰዎች በቃ ለየላቸው ማለት ነው ?? አንዱ ኤልቲቪ ወቅታዊ ላይ ቀርቦ  የትግራይ ተወላጅ በመሆናቸው ብቻ ብዙዎች ታስረዋል ይልና እንደ ምሳሌ ማንን ቢጠቅስ ጥሩ ነው በ…,negative,"Ohine means that these people just just said ??One of the native of the Tigray, for ElTv, many are arrested for example by ..."
am_train_01136,እኔ ደግሞ የባርሳን አንተም ከነትርጉሙ እችለዋለው። እንቁልልጭ!  ??,negative,"And Bar'shan, and thou shalt have been interrupted.Flag!??"
am_train_01137,ይህ ውህደት በሩጫ ባይሆን ላሉት ችግሮች ፈጣሪው ራሱ ኢህአዲግ መፍትሄ ሰጥቶባቸው ቢሆን ኖሮ ስኬታማ መሆን እድሉ ትልቅ ነው፤ አሁን ግን ችግሮቹን የማይፈታ የሚሸሽ…,negative,"If this integration is not the problems of the race, it would be large that the Creator himself had to be successful,Now that he flee does not solve the problems ..."
am_train_01138,Ethiopia ሀበሻ ማለት ሊማር የመጣ ወንድሙን ከፎቅ ላይ ወርውሮ እየጣለ ለአውስትራሊያ ካንጋሮ የሚያዝንና ፀሎት የሚያደርግ ድንቅዬ ህዝብ ነው።,negative,"Ethiopia is a beautiful people whose brother, who has been thrown into the mouth of the flock, floating his brother on a flock."
am_train_01139,በጠዋት እንደሚንቀረፈፍ ታክሲ ሹፌር የሚስጠላ ነገር የለም::  እኔ በሰዓቴ መድረስ ወይም መሞተ ነው የምፈልገው!,negative,"As morning, a taxi driver does not hate.I want to arrive at the time or die!"
am_train_01140,ታክሲ ውስጥ በጉ ወንበር ላይ ቁጭ ብሎ የገዛው ሰውዬ መሬት ላይ ነው!! ????,negative,The guy who sailed on a taxi is on the ground !!????
am_train_01141,አንተም ሠው ነህ አሁን? በክት ከዚህም የፖለቲካ ትርፍ ትፈልጋለህ? ቆሻሻ ካንተ ጋር እኩል መቆጠር ያማል!! እንከፍ; የሠው ውዳቂ....አረ ጨምሩለት::,negative,Are you the Lord now?Do you want political profits?It hurts to be equal to your garbage !!Let's payThe decope ...
am_train_01142,ትሻልን ሰድጄ ትብስን አመጣሁ/ጠፍር በሊታዋ ስትሄድ ልጓም በሊታዋ መጣች አይነት አዙሪት አይጠናወት። አንድ በገሀድ ሊሆን የሚችልን ሀቅ ነው ለማኮላሸት እየተሞከረ ያለው- የእኬውን አ…,negative,TELL BELIELD IF I Give Him I Give Him I Let Not Get Tituous Tituary in Little.It's a fact that one can be inhabited
am_train_01143,ታዋቂዋ የአል-ሃዳዝ እና የአል-አረቢያ ቴሌቪዥን የዜና ፕሮግራም አቅራቢ ናጅዋ ካሴም በ52 አመቷ ዛሬ ጠዋት ከዚህ አለም በሞት ተለየች፡፡,negative,The famous Al-Hadas and Al-Arabia TV Protector Nagaza Kasm also died in death of this world in her mother.
am_train_01144,የ1923ቱ የኢትዮጵያ የንጉሰ ነገስት መንግስቱ ህገመንገስት መግቢያው ላይ ኢትዮጵያ በታሪኳ በአረመኔዎችና በእስላሞች ስትጨነቅ እንደኖረች እያለ ነው…,negative,The 1923 Ethiopian Emperor Government of Ethiopia's Emperor Government was in the introduction while Ethiopia has been worried in the story of insect and sisters ...
am_train_01145,ስራ ፈት ???????♂️,negative,Idiot ???????
am_train_01146,በጃነሆይ ጊዜም እኮ ቢዪሆን የአየር ድብደባ ነበር፣ ለምሳሌ የበጌምድሩ ራስ ጉግሳ ወሌ፣ ታላቁ ጉግሳ ዘር፣ በአሮፕላን ተ…,negative,"Even though he was in Jonhoyho, for example, for example, the month of the gesturian head of the Gesturian"
am_train_01147,ሌባ እኮ ሰረቁ አይልም ሲገረፍ ነው እንደሰረቀ የሚናገረው ቤተሰብ እሄ ጠፍቶሽ ነው እንዴ  አብይ ዲሞክራሲ ባይል ኑሮ ቢገርፉት እንደ ሰረቀ ይናገር ነበ…,negative,"The family who says that a thief is hungry, and it's been a lost democracy as a copies of democracy in life."
am_train_01148,አትለማመጥ!! አቅም ካለህ ናና ተጋፈጥ። እንዴ አሁን ምን እያደረገ እንደሆነ ጠፍቶህ ነዉ?,negative,"Don't listen !!If you have the power, and face.Are you lost now what is happening now?"
am_train_01149,አልለቅ ያለ በሽታ,negative,A disease without eating
am_train_01150,በተመሳሳይ ቃል ፣ አሁን ያሉት ሰማያትና ምድር ለእሳት ተከማችተዋል። ፈሪሃ አምላክ ያላቸው ሰዎች እስከሚጠፉበት የፍርድ ቀን ድረስ ተጠብቀዋል። 2 ኛ ጴጥሮስ 3.7,negative,"In the same word, the present heavens and the earth are stored to fire.They have been preserved until God-fearing people are destroyed.2 Peter 3.7"
am_train_01151,ከፖለቲከኞች የምንጠብቀውን ዘላቂ ታማኝነት አንዳንዱ ሕልም ብቻ ሲያደርግብን ለጋራ አላማ ከፍተኛ የግል መስዋዕትነት እየከፈሉ ያሉ መኖራቸውም ግልፅ እየሆነ ነው:: እኛ ል…,negative,"It is also evident that the paying for personal sacrifice for a common purpose of the military, some dreams of the long-term loyalty, is also evident.We have ..."
am_train_01152,እንጀራ በወጡን በእጅ እያተራመሱ chicken wings ሲመጣ በቢላ መፈትፈት?  ነውር,negative,Bread is the Browse when bread has been bread by hand by hand.You are
am_train_01153,ጠይቄው ነበር:: ይሄን ቆማል አጋመ ማየት አልፈልግም አለኝ::,negative,I asked him.I still have to see this aid.
am_train_01154,ጭራሽ አልሰማሁትም። እዚ ሰፈር ሲካበድለት ነው የሰማሁት።,negative,I did not hear it.I heard that there was no zone.
am_train_01155,አንተ ዶማ እስክንድር ማንንም አያስፈልገው ብቻውን ያርበደብድሀል። ይልቁንስ አብይ ፕሮፌሰሩን ሳያስረው ንቃ። ዥልጥ,negative,"You will never need the dome, even no need for anyone.Above the extent with the profit of the profit.Jump"
am_train_01156,ጥንብ ዘረኛ ይሄ የናንተ ስራ ነው ሌላ የማንም አይደለም  ሲቀጥል ደሞ የአማራን ሙስሊምና ክርስቲያንን ለማባላት ያሰባቹሁት ሴራ ከሽፏል ምድረ ዘረኛ,negative,This routine is the work that is not your job but the plot of the plot to members of Amharah and Christian
am_train_01157,ሙስሊሙ ፡ የራሱ ፡ ሚዲያ ፡ ተቋም ፡ ያስፈልገዋል ፡ የሙስሊም ፡ ያልሆኑ ፡ ሚዲያዎች ፡ ከጀርባቸው ፡ ማህበር ፡ እርኩሳን ፡ ነው ፡ የሚመራቸው ፡ ለዚህ ፡ ነው ፡ የራሳችን  ፡…,negative,"The Muslim needs its own Media Institute, which is why our own ..."
am_train_01158,እውነት እንነጋገር ከተባለ ሹመት ከምንለው ሹፈት ብንልው አይሻልም? አንድ በወታደራዊ ሳይንስ ከፍተኛ ጀነራልን እንዲሁ ከመጣል ካልሆነ በክብር በጡረታ ማግለ…,negative,"If we are talking about the truth, doesn't it want us?If one is not thrown down in military science, if it is not thrown into the highest genetics, he or she is a retirement ..."
am_train_01159,የመስጊዶቹን መቃጠል ስላወገዛችሁ ከምስጋና ውጭ ሌላ ግብረ መልስ አልሰጠሁም። መረዳት የምትችል ከሆነ እኔ ለማስረዳት የሞከርኩት አጋጣሚውን በመጠቀም የአማራ ክልል ማህበረሰብን ለማጠል…,negative,"Since I had been submissive, I did not give feedback from thanksgiving.If you can understand, I have tried to explain the opportunity to explain the Omara region's community using the opportunity ..."
